frame_info.encap_type,frame_info.time,frame_info.time_epoch,frame_info.number,frame_info.len,frame_info.cap_len,eth.type,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
1,"Jan 29, 2021 12:38:11.236603457 CST",1611945491.236603457,3057,1454,1454,0x00000800,4,20,,0x0000c774,0x00000000,0,0,0,0,255,6,0x0000d19c,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,28426,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x00009d84,0,
1,"Jan 29, 2021 12:38:11.238467374 CST",1611945491.238467374,3058,1514,1514,0x00000800,4,20,,0x0000c775,0x00000000,0,0,0,0,255,6,0x0000d15f,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,29826,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x00008a6a,0,
1,"Jan 29, 2021 12:38:11.238478023 CST",1611945491.238478023,3059,54,54,0x00000800,4,20,,0x00007821,0x00000040,0,1,0,0,64,6,0x0000a568,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,31286,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.238685209 CST",1611945491.238685209,3060,1454,1454,0x00000800,4,20,,0x0000c776,0x00000000,0,0,0,0,255,6,0x0000d19a,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,31286,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x000020cb,0,
1,"Jan 29, 2021 12:38:11.240101862 CST",1611945491.240101862,3061,54,54,0x00000800,4,20,,0x00002054,0x00000040,0,1,0,0,64,6,0x00001bd3,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,3880,423860,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.240118971 CST",1611945491.240118971,3062,1514,1514,0x00000800,4,20,,0x0000c777,0x00000000,0,0,0,0,255,6,0x0000d15d,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,32686,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000363d,0,
1,"Jan 29, 2021 12:38:11.240204474 CST",1611945491.240204474,3063,54,54,0x00000800,4,20,,0x00007822,0x00000040,0,1,0,0,64,6,0x0000a567,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,34146,0,20,0x00000010,0,0,0,0,1,0,0,61320,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.240369742 CST",1611945491.240369742,3064,760,760,0x00000800,4,20,,0x0000c778,0x00000000,0,0,0,0,255,6,0x0000f2eb,216.58.194.36,50.50.50.24,746,0x00000000,443,47734,423860,3880,706,20,0x00000018,0,0,0,1,1,0,0,31874,0x0000f7a3,0,
1,"Jan 29, 2021 12:38:11.240369822 CST",1611945491.240369822,3065,1454,1454,0x00000800,4,20,,0x0000c779,0x00000000,0,0,0,0,255,6,0x0000d197,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,34146,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000873e,0,
1,"Jan 29, 2021 12:38:11.240376299 CST",1611945491.240376299,3066,54,54,0x00000800,4,20,,0x00002055,0x00000040,0,1,0,0,64,6,0x00001bd2,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,3880,424566,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.242861212 CST",1611945491.242861212,3067,1514,1514,0x00000800,4,20,,0x0000c77a,0x00000000,0,0,0,0,255,6,0x0000d15a,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,35546,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x000029be,0,
1,"Jan 29, 2021 12:38:11.242869909 CST",1611945491.242869909,3068,54,54,0x00000800,4,20,,0x00007823,0x00000040,0,1,0,0,64,6,0x0000a566,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,37006,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.243081396 CST",1611945491.243081396,3069,1454,1454,0x00000800,4,20,,0x0000c77b,0x00000000,0,0,0,0,255,6,0x0000d195,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,37006,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x000033fd,0,
1,"Jan 29, 2021 12:38:11.251907148 CST",1611945491.251907148,3070,4434,4434,0x00000800,4,20,,0x0000c77c,0x00000000,0,0,0,0,255,6,0x0000c5f0,172.217.12.35,50.50.50.24,4420,0x00000000,443,39016,38406,1650,4380,20,0x00000010,0,0,0,0,1,0,0,32729,0x00002e7d,0,
1,"Jan 29, 2021 12:38:11.251968818 CST",1611945491.251968818,3071,54,54,0x00000800,4,20,,0x00007824,0x00000040,0,1,0,0,64,6,0x0000a565,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,42786,0,20,0x00000010,0,0,0,0,1,0,0,61320,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.252214119 CST",1611945491.252214119,3072,1394,1394,0x00000800,4,20,,0x0000c77f,0x00000000,0,0,0,0,255,6,0x0000d1cd,172.217.12.35,50.50.50.24,1380,0x00000000,443,39016,42786,1650,1340,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000cacb,0,
1,"Jan 29, 2021 12:38:11.254533211 CST",1611945491.254533211,3073,1514,1514,0x00000800,4,20,,0x0000c780,0x00000000,0,0,0,0,255,6,0x0000d154,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,44126,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000176a,0,
1,"Jan 29, 2021 12:38:11.254539791 CST",1611945491.254539791,3074,54,54,0x00000800,4,20,,0x00007825,0x00000040,0,1,0,0,64,6,0x0000a564,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,45586,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.254759315 CST",1611945491.254759315,3075,1454,1454,0x00000800,4,20,,0x0000c781,0x00000000,0,0,0,0,255,6,0x0000d18f,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,45586,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000cf3e,0,
1,"Jan 29, 2021 12:38:11.255912809 CST",1611945491.255912809,3076,494,494,0x00000800,4,20,,0x0000c782,0x00000000,0,0,0,0,255,6,0x0000f3eb,216.58.194.36,50.50.50.24,480,0x00000000,443,47734,424566,3880,440,20,0x00000018,0,0,0,1,1,0,0,31874,0x000017a9,0,
1,"Jan 29, 2021 12:38:11.255912875 CST",1611945491.255912875,3077,1514,1514,0x00000800,4,20,,0x0000c783,0x00000000,0,0,0,0,255,6,0x0000d151,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,46986,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x00001e08,0,
1,"Jan 29, 2021 12:38:11.255920560 CST",1611945491.255920560,3078,54,54,0x00000800,4,20,,0x00002056,0x00000040,0,1,0,0,64,6,0x00001bd1,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,3880,425006,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.255931030 CST",1611945491.255931030,3079,54,54,0x00000800,4,20,,0x00007826,0x00000040,0,1,0,0,64,6,0x0000a563,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,48446,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.256196664 CST",1611945491.256196664,3080,1454,1454,0x00000800,4,20,,0x0000c784,0x00000000,0,0,0,0,255,6,0x0000d18c,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,48446,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000e8a4,0,
1,"Jan 29, 2021 12:38:11.259287779 CST",1611945491.259287779,3081,156,156,0x00000800,4,20,,0x0000c785,0x00000000,0,0,0,0,255,6,0x0000f53a,216.58.194.36,50.50.50.24,142,0x00000000,443,47734,425006,3880,102,20,0x00000018,0,0,0,1,1,0,0,31874,0x0000b489,0,
1,"Jan 29, 2021 12:38:11.259287827 CST",1611945491.259287827,3082,1514,1514,0x00000800,4,20,,0x0000c786,0x00000000,0,0,0,0,255,6,0x0000d14e,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,49846,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x00003240,0,
1,"Jan 29, 2021 12:38:11.259297783 CST",1611945491.259297783,3083,54,54,0x00000800,4,20,,0x00002057,0x00000040,0,1,0,0,64,6,0x00001bd0,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,3880,425108,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.259309360 CST",1611945491.259309360,3084,54,54,0x00000800,4,20,,0x00007827,0x00000040,0,1,0,0,64,6,0x0000a562,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,51306,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.259444380 CST",1611945491.259444380,3085,93,93,0x00000800,4,20,,0x00002058,0x00000040,0,1,0,0,64,6,0x00001ba8,50.50.50.24,216.58.194.36,79,0x00000000,47734,443,3880,425108,39,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000feea,0,
1,"Jan 29, 2021 12:38:11.259617232 CST",1611945491.259617232,3086,1454,1454,0x00000800,4,20,,0x0000c787,0x00000000,0,0,0,0,255,6,0x0000d189,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,51306,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000c898,0,
1,"Jan 29, 2021 12:38:11.261231926 CST",1611945491.261231926,3087,1514,1514,0x00000800,4,20,,0x0000c788,0x00000000,0,0,0,0,255,6,0x0000d14c,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,52706,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000e801,0,
1,"Jan 29, 2021 12:38:11.261239695 CST",1611945491.261239695,3088,54,54,0x00000800,4,20,,0x00007828,0x00000040,0,1,0,0,64,6,0x0000a561,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,54166,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.261470373 CST",1611945491.261470373,3089,1454,1454,0x00000800,4,20,,0x0000c789,0x00000000,0,0,0,0,255,6,0x0000d187,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,54166,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x00005e91,0,
1,"Jan 29, 2021 12:38:11.263362875 CST",1611945491.263362875,3090,1514,1514,0x00000800,4,20,,0x0000c78a,0x00000000,0,0,0,0,255,6,0x0000d14a,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,55566,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000b40f,0,
1,"Jan 29, 2021 12:38:11.263370994 CST",1611945491.263370994,3091,54,54,0x00000800,4,20,,0x00007829,0x00000040,0,1,0,0,64,6,0x0000a560,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,57026,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.263605370 CST",1611945491.263605370,3092,1454,1454,0x00000800,4,20,,0x0000c78b,0x00000000,0,0,0,0,255,6,0x0000d185,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,57026,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000beaa,0,
1,"Jan 29, 2021 12:38:11.265319251 CST",1611945491.265319251,3093,1514,1514,0x00000800,4,20,,0x0000c78c,0x00000000,0,0,0,0,255,6,0x0000d148,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,58426,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000bf6f,0,
1,"Jan 29, 2021 12:38:11.265325218 CST",1611945491.265325218,3094,54,54,0x00000800,4,20,,0x0000782a,0x00000040,0,1,0,0,64,6,0x0000a55f,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,59886,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.265571557 CST",1611945491.265571557,3095,1454,1454,0x00000800,4,20,,0x0000c78d,0x00000000,0,0,0,0,255,6,0x0000d183,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,59886,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000e99e,0,
1,"Jan 29, 2021 12:38:11.266795545 CST",1611945491.266795545,3096,1514,1514,0x00000800,4,20,,0x0000c78e,0x00000000,0,0,0,0,255,6,0x0000d146,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,61286,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x00003f49,0,
1,"Jan 29, 2021 12:38:11.266801209 CST",1611945491.266801209,3097,54,54,0x00000800,4,20,,0x0000782b,0x00000040,0,1,0,0,64,6,0x0000a55e,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,62746,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.267036367 CST",1611945491.267036367,3098,1454,1454,0x00000800,4,20,,0x0000c78f,0x00000000,0,0,0,0,255,6,0x0000d181,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,62746,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000efd9,0,
1,"Jan 29, 2021 12:38:11.268106560 CST",1611945491.268106560,3099,1514,1514,0x00000800,4,20,,0x0000c790,0x00000000,0,0,0,0,255,6,0x0000d144,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,64146,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x0000477a,0,
1,"Jan 29, 2021 12:38:11.268111892 CST",1611945491.268111892,3100,54,54,0x00000800,4,20,,0x0000782c,0x00000040,0,1,0,0,64,6,0x0000a55d,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,65606,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.268325185 CST",1611945491.268325185,3101,1454,1454,0x00000800,4,20,,0x0000c791,0x00000000,0,0,0,0,255,6,0x0000d17f,172.217.12.35,50.50.50.24,1440,0x00000000,443,39016,65606,1650,1400,20,0x00000018,0,0,0,1,1,0,0,32729,0x0000428b,0,
1,"Jan 29, 2021 12:38:11.269377095 CST",1611945491.269377095,3102,1514,1514,0x00000800,4,20,,0x0000c792,0x00000000,0,0,0,0,255,6,0x0000d142,172.217.12.35,50.50.50.24,1500,0x00000000,443,39016,67006,1650,1460,20,0x00000010,0,0,0,0,1,0,0,32729,0x000052d4,0,
1,"Jan 29, 2021 12:38:11.269382246 CST",1611945491.269382246,3103,54,54,0x00000800,4,20,,0x0000782d,0x00000040,0,1,0,0,64,6,0x0000a55c,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,68466,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.269535778 CST",1611945491.269535778,3104,691,691,0x00000800,4,20,,0x0000c793,0x00000000,0,0,0,0,255,6,0x0000d478,172.217.12.35,50.50.50.24,677,0x00000000,443,39016,68466,1650,637,20,0x00000018,0,0,0,1,1,0,0,32729,0x00002ae4,0,
1,"Jan 29, 2021 12:38:11.283640236 CST",1611945491.283640236,3105,54,54,0x00000800,4,20,,0x00007fcc,0x00000040,0,1,0,0,64,6,0x0000a276,50.50.50.24,13.226.166.97,40,0x00000000,60570,443,1310,23290,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x000018a8,0,
1,"Jan 29, 2021 12:38:11.283897438 CST",1611945491.283897438,3106,60,60,0x00000800,4,20,,0x0000c794,0x00000000,0,0,0,0,255,6,0x0000dbad,13.226.166.97,50.50.50.24,40,0x00000000,443,60570,23290,1311,0,20,0x00000010,0,0,0,0,1,0,0,31458,0x000053c7,0,
1,"Jan 29, 2021 12:38:11.311459378 CST",1611945491.311459378,3107,54,54,0x00000800,4,20,,0x0000782e,0x00000040,0,1,0,0,64,6,0x0000a55b,50.50.50.24,172.217.12.35,40,0x00000000,39016,443,1650,69103,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x00001d61,0,
1,"Jan 29, 2021 12:38:11.354549994 CST",1611945491.354549994,3108,583,583,0x00000800,4,20,,0x00002059,0x00000040,0,1,0,0,64,6,0x000019bd,50.50.50.24,216.58.194.36,569,0x00000000,47734,443,3919,425108,529,20,0x00000018,0,0,0,1,1,0,0,65535,0x000000d5,0,
1,"Jan 29, 2021 12:38:11.354849898 CST",1611945491.354849898,3109,60,60,0x00000800,4,20,,0x0000c795,0x00000000,0,0,0,0,255,6,0x0000f590,216.58.194.36,50.50.50.24,40,0x00000000,443,47734,425108,4448,0,20,0x00000010,0,0,0,0,1,0,0,32768,0x00000dc2,0,
1,"Jan 29, 2021 12:38:11.364517320 CST",1611945491.364517320,3110,173,173,0x00000800,4,20,,0x0000205a,0x00000040,0,1,0,0,64,6,0x00001b56,50.50.50.24,216.58.194.36,159,0x00000000,47734,443,4448,425108,119,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000ff3a,0,
1,"Jan 29, 2021 12:38:11.375750077 CST",1611945491.375750077,3111,110,110,0x00000800,4,20,,0x000091ee,0x00000040,0,1,0,0,64,6,0x0000e255,50.50.50.24,104.16.249.249,96,0x00000000,43336,443,5152,11287,56,20,0x00000018,0,0,0,1,1,0,0,62780,0x0000c6a6,0,
1,"Jan 29, 2021 12:38:11.375779322 CST",1611945491.375779322,3112,142,142,0x00000800,4,20,,0x000091ef,0x00000040,0,1,0,0,64,6,0x0000e234,50.50.50.24,104.16.249.249,128,0x00000000,43336,443,5208,11287,88,20,0x00000018,0,0,0,1,1,0,0,62780,0x0000c6c6,0,
1,"Jan 29, 2021 12:38:11.376058069 CST",1611945491.376058069,3113,60,60,0x00000800,4,20,,0x0000c796,0x00000000,0,0,0,0,255,6,0x00002de5,104.16.249.249,50.50.50.24,40,0x00000000,443,43336,11287,5296,0,20,0x00000010,0,0,0,0,1,0,0,32177,0x0000b291,0,
1,"Jan 29, 2021 12:38:11.392105458 CST",1611945491.392105458,3114,168,168,0x00000800,4,20,,0x0000205b,0x00000040,0,1,0,0,64,6,0x00001b5a,50.50.50.24,216.58.194.36,154,0x00000000,47734,443,4567,425108,114,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000ff35,0,
1,"Jan 29, 2021 12:38:11.392221267 CST",1611945491.392221267,3115,85,85,0x00000800,4,20,,0x0000205c,0x00000040,0,1,0,0,64,6,0x00001bac,50.50.50.24,216.58.194.36,71,0x00000000,47734,443,4681,425108,31,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000fee2,0,
1,"Jan 29, 2021 12:38:11.392404561 CST",1611945491.392404561,3116,60,60,0x00000800,4,20,,0x0000c797,0x00000000,0,0,0,0,255,6,0x0000f58e,216.58.194.36,50.50.50.24,40,0x00000000,443,47734,425108,4681,0,20,0x00000010,0,0,0,0,1,0,0,32535,0x00000dc2,0,
1,"Jan 29, 2021 12:38:11.394536260 CST",1611945491.394536260,3117,128,128,0x00000800,4,20,,0x0000205d,0x00000040,0,1,0,0,64,6,0x00001b80,50.50.50.24,216.58.194.36,114,0x00000000,47734,443,4712,425108,74,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000ff0d,0,
1,"Jan 29, 2021 12:38:11.394821841 CST",1611945491.394821841,3118,60,60,0x00000800,4,20,,0x0000c798,0x00000000,0,0,0,0,255,6,0x0000f58d,216.58.194.36,50.50.50.24,40,0x00000000,443,47734,425108,4786,0,20,0x00000010,0,0,0,0,1,0,0,32430,0x00000dc2,0,
1,"Jan 29, 2021 12:38:11.407310490 CST",1611945491.407310490,3119,16114,16114,0x00000800,4,20,,0x0000c799,0x00000000,0,0,0,0,255,6,0x0000b6d0,216.58.194.36,50.50.50.24,16100,0x00000000,443,47734,425108,4786,16060,20,0x00000010,0,0,0,0,1,0,0,32430,0x00003d80,0,
1,"Jan 29, 2021 12:38:11.407332750 CST",1611945491.407332750,3120,54,54,0x00000800,4,20,,0x0000205e,0x00000040,0,1,0,0,64,6,0x00001bc9,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4786,441168,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.407603656 CST",1611945491.407603656,3121,1257,1257,0x00000800,4,20,,0x0000c7a4,0x00000000,0,0,0,0,255,6,0x0000f0ce,216.58.194.36,50.50.50.24,1243,0x00000000,443,47734,441168,4786,1203,20,0x00000018,0,0,0,1,1,0,0,32430,0x00005bf5,0,
1,"Jan 29, 2021 12:38:11.407608879 CST",1611945491.407608879,3122,54,54,0x00000800,4,20,,0x0000205f,0x00000040,0,1,0,0,64,6,0x00001bc8,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4786,442371,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.408643612 CST",1611945491.408643612,3123,1514,1514,0x00000800,4,20,,0x0000c7a5,0x00000000,0,0,0,0,255,6,0x0000efcc,216.58.194.36,50.50.50.24,1500,0x00000000,443,47734,442371,4786,1460,20,0x00000010,0,0,0,0,1,0,0,32430,0x00003ac9,0,
1,"Jan 29, 2021 12:38:11.408648595 CST",1611945491.408648595,3124,54,54,0x00000800,4,20,,0x00002060,0x00000040,0,1,0,0,64,6,0x00001bc7,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4786,443831,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.408903485 CST",1611945491.408903485,3125,329,329,0x00000800,4,20,,0x0000c7a6,0x00000000,0,0,0,0,255,6,0x0000f46c,216.58.194.36,50.50.50.24,315,0x00000000,443,47734,443831,4786,275,20,0x00000018,0,0,0,1,1,0,0,32430,0x0000d044,0,
1,"Jan 29, 2021 12:38:11.409035444 CST",1611945491.409035444,3126,54,54,0x00000800,4,20,,0x00002061,0x00000040,0,1,0,0,64,6,0x00001bc6,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4786,444106,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.409085471 CST",1611945491.409085471,3127,93,93,0x00000800,4,20,,0x00002062,0x00000040,0,1,0,0,64,6,0x00001b9e,50.50.50.24,216.58.194.36,79,0x00000000,47734,443,4786,444106,39,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000feea,0,
1,"Jan 29, 2021 12:38:11.428815651 CST",1611945491.428815651,3128,307,307,0x00000800,4,20,,0x0000c7a7,0x00000000,0,0,0,0,255,6,0x00002cd7,104.16.249.249,50.50.50.24,293,0x00000000,443,43336,11287,5296,253,20,0x00000018,0,0,0,1,1,0,0,32177,0x00001eb7,0,
1,"Jan 29, 2021 12:38:11.428830195 CST",1611945491.428830195,3129,54,54,0x00000800,4,20,,0x000091f0,0x00000040,0,1,0,0,64,6,0x0000e28b,50.50.50.24,104.16.249.249,40,0x00000000,43336,443,5296,11540,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000c66e,0,
1,"Jan 29, 2021 12:38:11.429400809 CST",1611945491.429400809,3130,74,74,0x00000800,4,20,,0x0000aa4e,0x00000040,0,1,0,0,64,6,0x000070a8,50.50.50.24,172.217.14.162,60,0x00000000,55318,443,0,0,0,40,0x00000002,0,1,0,0,0,0,0,64240,0x00001ff4,0,1460
1,"Jan 29, 2021 12:38:11.442303515 CST",1611945491.442303515,3131,4434,4434,0x00000800,4,20,,0x0000c7a8,0x00000000,0,0,0,0,255,6,0x0000e461,216.58.194.36,50.50.50.24,4420,0x00000000,443,47734,444106,4825,4380,20,0x00000010,0,0,0,0,1,0,0,32391,0x00000fe0,0,
1,"Jan 29, 2021 12:38:11.442330243 CST",1611945491.442330243,3132,54,54,0x00000800,4,20,,0x00002063,0x00000040,0,1,0,0,64,6,0x00001bc4,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4825,448486,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.442592072 CST",1611945491.442592072,3133,439,439,0x00000800,4,20,,0x0000c7ab,0x00000000,0,0,0,0,255,6,0x0000f3f9,216.58.194.36,50.50.50.24,425,0x00000000,443,47734,448486,4825,385,20,0x00000018,0,0,0,1,1,0,0,32391,0x0000c6ae,0,
1,"Jan 29, 2021 12:38:11.442648101 CST",1611945491.442648101,3134,54,54,0x00000800,4,20,,0x00002064,0x00000040,0,1,0,0,64,6,0x00001bc3,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4825,448871,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.454608676 CST",1611945491.454608676,3135,60,60,0x00000800,4,20,,0x0000c7ac,0x00000000,0,0,0,0,255,6,0x0000d459,172.217.14.162,50.50.50.24,44,0x00000000,443,55318,0,1,0,24,0x00000012,0,1,0,0,1,0,0,32768,0x0000bd82,0,1460
1,"Jan 29, 2021 12:38:11.454634419 CST",1611945491.454634419,3136,54,54,0x00000800,4,20,,0x0000aa4f,0x00000040,0,1,0,0,64,6,0x000070bb,50.50.50.24,172.217.14.162,40,0x00000000,55318,443,1,1,0,20,0x00000010,0,0,0,0,1,0,0,64240,0x00001fe0,0,
1,"Jan 29, 2021 12:38:11.456365890 CST",1611945491.456365890,3137,571,571,0x00000800,4,20,,0x0000aa50,0x00000040,0,1,0,0,64,6,0x00006eb5,50.50.50.24,172.217.14.162,557,0x00000000,55318,443,1,1,517,20,0x00000018,0,0,0,1,1,0,0,64240,0x000021e5,0,
1,"Jan 29, 2021 12:38:11.456909018 CST",1611945491.456909018,3138,148,148,0x00000800,4,20,,0x0000c7ad,0x00000000,0,0,0,0,255,6,0x0000f51a,216.58.194.36,50.50.50.24,134,0x00000000,443,47734,448871,4825,94,20,0x00000018,0,0,0,1,1,0,0,32391,0x000057f3,0,
1,"Jan 29, 2021 12:38:11.457270936 CST",1611945491.457270936,3139,54,54,0x00000800,4,20,,0x00002065,0x00000040,0,1,0,0,64,6,0x00001bc2,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4825,448965,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:38:11.458152516 CST",1611945491.458152516,3140,93,93,0x00000800,4,20,,0x0000c7ae,0x00000000,0,0,0,0,255,6,0x0000f550,216.58.194.36,50.50.50.24,79,0x00000000,443,47734,448965,4825,39,20,0x00000018,0,0,0,1,1,0,0,32391,0x00004a6f,0,
1,"Jan 29, 2021 12:38:11.458255802 CST",1611945491.458255802,3141,54,54,0x00000800,4,20,,0x00002066,0x00000040,0,1,0,0,64,6,0x00001bc1,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,4825,449004,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
